分拣中心,日期,班次,正式工人数,临时工人数
分拣中心_SC10,2023-12-01,14:00-22:00,0.0,485
分拣中心_SC10,2023-12-01,16:00-24:00,0.0,456
分拣中心_SC10,2023-12-02,00:00-08:00,0.0,699
分拣中心_SC10,2023-12-02,05:00-13:00,0.0,249
分拣中心_SC10,2023-12-02,08:00-16:00,0.0,118
分拣中心_SC10,2023-12-02,12:00-20:00,0.0,350
分拣中心_SC10,2023-12-02,14:00-22:00,60.0,422
分拣中心_SC10,2023-12-02,16:00-24:00,0.0,458
分拣中心_SC10,2023-12-03,00:00-08:00,0.0,705
分拣中心_SC10,2023-12-03,05:00-13:00,0.0,240
分拣中心_SC10,2023-12-03,08:00-16:00,0.0,97
分拣中心_SC10,2023-12-03,12:00-20:00,0.0,307
分拣中心_SC10,2023-12-03,14:00-22:00,0.0,479
分拣中心_SC10,2023-12-03,16:00-24:00,60.0,358
分拣中心_SC10,2023-12-04,00:00-08:00,0.0,666
分拣中心_SC10,2023-12-04,05:00-13:00,60.0,132
分拣中心_SC10,2023-12-04,08:00-16:00,0.0,90
分拣中心_SC10,2023-12-04,12:00-20:00,0.0,289
分拣中心_SC10,2023-12-04,14:00-22:00,0.0,484
分拣中心_SC10,2023-12-04,16:00-24:00,0.0,448
分拣中心_SC10,2023-12-05,00:00-08:00,0.0,677
分拣中心_SC10,2023-12-05,05:00-13:00,0.0,198
分拣中心_SC10,2023-12-05,08:00-16:00,0.0,105
分拣中心_SC10,2023-12-05,12:00-20:00,0.0,282
分拣中心_SC10,2023-12-05,14:00-22:00,0.0,504
分拣中心_SC10,2023-12-05,16:00-24:00,60.0,379
分拣中心_SC10,2023-12-06,00:00-08:00,0.0,680
分拣中心_SC10,2023-12-06,05:00-13:00,0.0,232
分拣中心_SC10,2023-12-06,08:00-16:00,0.0,118
分拣中心_SC10,2023-12-06,12:00-20:00,0.0,299
分拣中心_SC10,2023-12-06,14:00-22:00,0.0,474
分拣中心_SC10,2023-12-06,16:00-24:00,60.0,343
分拣中心_SC10,2023-12-07,00:00-08:00,0.0,733
分拣中心_SC10,2023-12-07,05:00-13:00,0.0,230
分拣中心_SC10,2023-12-07,08:00-16:00,0.0,98
分拣中心_SC10,2023-12-07,12:00-20:00,0.0,277
分拣中心_SC10,2023-12-07,14:00-22:00,0.0,476
分拣中心_SC10,2023-12-07,16:00-24:00,60.0,337
分拣中心_SC10,2023-12-08,00:00-08:00,0.0,719
分拣中心_SC10,2023-12-08,05:00-13:00,0.0,230
分拣中心_SC10,2023-12-08,08:00-16:00,0.0,97
分拣中心_SC10,2023-12-08,12:00-20:00,0.0,310
分拣中心_SC10,2023-12-08,14:00-22:00,0.0,485
分拣中心_SC10,2023-12-08,16:00-24:00,60.0,381
分拣中心_SC10,2023-12-09,00:00-08:00,0.0,699
分拣中心_SC10,2023-12-09,05:00-13:00,0.0,249
分拣中心_SC10,2023-12-09,08:00-16:00,0.0,118
分拣中心_SC10,2023-12-09,12:00-20:00,0.0,350
分拣中心_SC10,2023-12-09,14:00-22:00,0.0,497
分拣中心_SC10,2023-12-09,16:00-24:00,60.0,383
分拣中心_SC10,2023-12-10,00:00-08:00,60.0,630
分拣中心_SC10,2023-12-10,05:00-13:00,0.0,240
分拣中心_SC10,2023-12-10,08:00-16:00,0.0,97
分拣中心_SC10,2023-12-10,12:00-20:00,0.0,307
分拣中心_SC10,2023-12-10,14:00-22:00,0.0,479
分拣中心_SC10,2023-12-10,16:00-24:00,0.0,433
分拣中心_SC10,2023-12-11,00:00-08:00,0.0,666
分拣中心_SC10,2023-12-11,05:00-13:00,0.0,207
分拣中心_SC10,2023-12-11,08:00-16:00,0.0,90
分拣中心_SC10,2023-12-11,12:00-20:00,0.0,289
分拣中心_SC10,2023-12-11,14:00-22:00,60.0,409
分拣中心_SC10,2023-12-11,16:00-24:00,0.0,448
分拣中心_SC10,2023-12-12,00:00-08:00,0.0,677
分拣中心_SC10,2023-12-12,05:00-13:00,0.0,198
分拣中心_SC10,2023-12-12,08:00-16:00,0.0,105
分拣中心_SC10,2023-12-12,12:00-20:00,0.0,282
分拣中心_SC10,2023-12-12,14:00-22:00,0.0,504
分拣中心_SC10,2023-12-12,16:00-24:00,60.0,379
分拣中心_SC10,2023-12-13,00:00-08:00,0.0,680
分拣中心_SC10,2023-12-13,05:00-13:00,60.0,157
分拣中心_SC10,2023-12-13,08:00-16:00,0.0,118
分拣中心_SC10,2023-12-13,12:00-20:00,0.0,299
分拣中心_SC10,2023-12-13,14:00-22:00,0.0,474
分拣中心_SC10,2023-12-13,16:00-24:00,0.0,418
分拣中心_SC10,2023-12-14,00:00-08:00,0.0,733
分拣中心_SC10,2023-12-14,05:00-13:00,0.0,230
分拣中心_SC10,2023-12-14,08:00-16:00,0.0,98
分拣中心_SC10,2023-12-14,12:00-20:00,0.0,277
分拣中心_SC10,2023-12-14,14:00-22:00,60.0,401
分拣中心_SC10,2023-12-14,16:00-24:00,0.0,412
分拣中心_SC10,2023-12-15,00:00-08:00,0.0,719
分拣中心_SC10,2023-12-15,05:00-13:00,0.0,230
分拣中心_SC10,2023-12-15,08:00-16:00,60.0,22
分拣中心_SC10,2023-12-15,12:00-20:00,0.0,310
分拣中心_SC10,2023-12-15,14:00-22:00,0.0,485
分拣中心_SC10,2023-12-15,16:00-24:00,0.0,456
分拣中心_SC10,2023-12-16,00:00-08:00,60.0,624
分拣中心_SC10,2023-12-16,05:00-13:00,0.0,249
分拣中心_SC10,2023-12-16,08:00-16:00,0.0,118
分拣中心_SC10,2023-12-16,12:00-20:00,0.0,350
分拣中心_SC10,2023-12-16,14:00-22:00,0.0,497
分拣中心_SC10,2023-12-16,16:00-24:00,0.0,458
分拣中心_SC10,2023-12-17,00:00-08:00,0.0,705
分拣中心_SC10,2023-12-17,05:00-13:00,0.0,240
分拣中心_SC10,2023-12-17,08:00-16:00,0.0,97
分拣中心_SC10,2023-12-17,12:00-20:00,60.0,232
分拣中心_SC10,2023-12-17,14:00-22:00,0.0,479
分拣中心_SC10,2023-12-17,16:00-24:00,0.0,433
分拣中心_SC10,2023-12-18,00:00-08:00,60.0,591
分拣中心_SC10,2023-12-18,05:00-13:00,0.0,207
分拣中心_SC10,2023-12-18,08:00-16:00,0.0,90
分拣中心_SC10,2023-12-18,12:00-20:00,0.0,289
分拣中心_SC10,2023-12-18,14:00-22:00,0.0,484
分拣中心_SC10,2023-12-18,16:00-24:00,0.0,448
分拣中心_SC10,2023-12-19,00:00-08:00,0.0,677
分拣中心_SC10,2023-12-19,05:00-13:00,0.0,198
分拣中心_SC10,2023-12-19,08:00-16:00,0.0,105
分拣中心_SC10,2023-12-19,12:00-20:00,0.0,282
分拣中心_SC10,2023-12-19,14:00-22:00,0.0,504
分拣中心_SC10,2023-12-19,16:00-24:00,60.0,379
分拣中心_SC10,2023-12-20,00:00-08:00,0.0,680
分拣中心_SC10,2023-12-20,05:00-13:00,0.0,232
分拣中心_SC10,2023-12-20,08:00-16:00,0.0,118
分拣中心_SC10,2023-12-20,12:00-20:00,60.0,224
分拣中心_SC10,2023-12-20,14:00-22:00,0.0,474
分拣中心_SC10,2023-12-20,16:00-24:00,0.0,418
分拣中心_SC10,2023-12-21,00:00-08:00,0.0,733
分拣中心_SC10,2023-12-21,05:00-13:00,0.0,230
分拣中心_SC10,2023-12-21,08:00-16:00,60.0,23
分拣中心_SC10,2023-12-21,12:00-20:00,0.0,277
分拣中心_SC10,2023-12-21,14:00-22:00,0.0,476
分拣中心_SC10,2023-12-21,16:00-24:00,0.0,412
分拣中心_SC10,2023-12-22,00:00-08:00,60.0,644
分拣中心_SC10,2023-12-22,05:00-13:00,0.0,230
分拣中心_SC10,2023-12-22,08:00-16:00,0.0,97
分拣中心_SC10,2023-12-22,12:00-20:00,0.0,310
分拣中心_SC10,2023-12-22,14:00-22:00,0.0,485
分拣中心_SC10,2023-12-22,16:00-24:00,0.0,456
分拣中心_SC10,2023-12-23,00:00-08:00,0.0,699
分拣中心_SC10,2023-12-23,05:00-13:00,0.0,249
分拣中心_SC10,2023-12-23,08:00-16:00,0.0,118
分拣中心_SC10,2023-12-23,12:00-20:00,0.0,350
分拣中心_SC10,2023-12-23,14:00-22:00,60.0,422
分拣中心_SC10,2023-12-23,16:00-24:00,0.0,458
分拣中心_SC10,2023-12-24,00:00-08:00,0.0,705
分拣中心_SC10,2023-12-24,05:00-13:00,60.0,165
分拣中心_SC10,2023-12-24,08:00-16:00,0.0,97
分拣中心_SC10,2023-12-24,12:00-20:00,0.0,307
分拣中心_SC10,2023-12-24,14:00-22:00,0.0,479
分拣中心_SC10,2023-12-24,16:00-24:00,0.0,433
分拣中心_SC10,2023-12-25,00:00-08:00,0.0,666
分拣中心_SC10,2023-12-25,05:00-13:00,0.0,207
分拣中心_SC10,2023-12-25,08:00-16:00,0.0,90
分拣中心_SC10,2023-12-25,12:00-20:00,0.0,289
分拣中心_SC10,2023-12-25,14:00-22:00,0.0,484
分拣中心_SC10,2023-12-25,16:00-24:00,60.0,373
分拣中心_SC10,2023-12-26,00:00-08:00,0.0,677
分拣中心_SC10,2023-12-26,05:00-13:00,0.0,198
分拣中心_SC10,2023-12-26,08:00-16:00,60.0,30
分拣中心_SC10,2023-12-26,12:00-20:00,0.0,282
分拣中心_SC10,2023-12-26,14:00-22:00,0.0,504
分拣中心_SC10,2023-12-26,16:00-24:00,0.0,454
分拣中心_SC10,2023-12-27,00:00-08:00,0.0,680
分拣中心_SC10,2023-12-27,05:00-13:00,0.0,232
分拣中心_SC10,2023-12-27,08:00-16:00,60.0,43
分拣中心_SC10,2023-12-27,12:00-20:00,0.0,299
分拣中心_SC10,2023-12-27,14:00-22:00,0.0,474
分拣中心_SC10,2023-12-27,16:00-24:00,0.0,418
分拣中心_SC10,2023-12-28,00:00-08:00,0.0,733
分拣中心_SC10,2023-12-28,05:00-13:00,0.0,230
分拣中心_SC10,2023-12-28,08:00-16:00,0.0,98
分拣中心_SC10,2023-12-28,12:00-20:00,60.0,202
分拣中心_SC10,2023-12-28,14:00-22:00,0.0,476
分拣中心_SC10,2023-12-28,16:00-24:00,0.0,412
分拣中心_SC10,2023-12-29,00:00-08:00,0.0,719
分拣中心_SC10,2023-12-29,05:00-13:00,0.0,230
分拣中心_SC10,2023-12-29,08:00-16:00,0.0,97
分拣中心_SC10,2023-12-29,12:00-20:00,0.0,310
分拣中心_SC10,2023-12-29,14:00-22:00,0.0,485
分拣中心_SC10,2023-12-29,16:00-24:00,60.0,381
分拣中心_SC10,2023-12-30,00:00-08:00,0.0,699
分拣中心_SC10,2023-12-30,05:00-13:00,0.0,249
分拣中心_SC10,2023-12-30,08:00-16:00,0.0,118
分拣中心_SC10,2023-12-30,12:00-20:00,0.0,350
分拣中心_SC10,2023-12-30,14:00-22:00,60.0,422
分拣中心_SC10,2023-12-30,16:00-24:00,0.0,458
分拣中心_SC10,2023-12-31,00:00-08:00,0.0,705
分拣中心_SC10,2023-12-31,05:00-13:00,60.0,165
分拣中心_SC10,2023-12-31,08:00-16:00,0.0,97
分拣中心_SC10,2023-12-31,12:00-20:00,0.0,307
分拣中心_SC10,2023-12-31,14:00-22:00,0.0,479
分拣中心_SC10,2023-12-31,16:00-24:00,0.0,433
分拣中心_SC44,2023-12-01,00:00-08:00,0.0,66
分拣中心_SC44,2023-12-01,05:00-13:00,41.0,0
分拣中心_SC44,2023-12-01,08:00-16:00,0.0,182
分拣中心_SC44,2023-12-01,12:00-20:00,19.0,237
分拣中心_SC44,2023-12-01,14:00-22:00,0.0,271
分拣中心_SC44,2023-12-01,16:00-24:00,0.0,173
分拣中心_SC44,2023-12-02,00:00-08:00,0.0,298
分拣中心_SC44,2023-12-02,05:00-13:00,0.0,105
分拣中心_SC44,2023-12-02,08:00-16:00,0.0,196
分拣中心_SC44,2023-12-02,12:00-20:00,0.0,291
分拣中心_SC44,2023-12-02,14:00-22:00,60.0,205
分拣中心_SC44,2023-12-02,16:00-24:00,0.0,186
分拣中心_SC44,2023-12-03,00:00-08:00,0.0,101
分拣中心_SC44,2023-12-03,05:00-13:00,0.0,66
分拣中心_SC44,2023-12-03,08:00-16:00,0.0,188
分拣中心_SC44,2023-12-03,12:00-20:00,0.0,297
分拣中心_SC44,2023-12-03,14:00-22:00,0.0,250
分拣中心_SC44,2023-12-03,16:00-24:00,60.0,102
分拣中心_SC44,2023-12-04,00:00-08:00,17.0,91
分拣中心_SC44,2023-12-04,05:00-13:00,43.0,0
分拣中心_SC44,2023-12-04,08:00-16:00,0.0,169
分拣中心_SC44,2023-12-04,12:00-20:00,0.0,267
分拣中心_SC44,2023-12-04,14:00-22:00,0.0,270
分拣中心_SC44,2023-12-04,16:00-24:00,0.0,193
分拣中心_SC44,2023-12-05,00:00-08:00,0.0,82
分拣中心_SC44,2023-12-05,05:00-13:00,0.0,22
分拣中心_SC44,2023-12-05,08:00-16:00,0.0,180
分拣中心_SC44,2023-12-05,12:00-20:00,0.0,256
分拣中心_SC44,2023-12-05,14:00-22:00,0.0,268
分拣中心_SC44,2023-12-05,16:00-24:00,60.0,114
分拣中心_SC44,2023-12-06,00:00-08:00,0.0,317
分拣中心_SC44,2023-12-06,05:00-13:00,0.0,67
分拣中心_SC44,2023-12-06,08:00-16:00,0.0,183
分拣中心_SC44,2023-12-06,12:00-20:00,0.0,269
分拣中心_SC44,2023-12-06,14:00-22:00,0.0,261
分拣中心_SC44,2023-12-06,16:00-24:00,60.0,141
分拣中心_SC44,2023-12-07,00:00-08:00,0.0,100
分拣中心_SC44,2023-12-07,05:00-13:00,0.0,70
分拣中心_SC44,2023-12-07,08:00-16:00,0.0,183
分拣中心_SC44,2023-12-07,12:00-20:00,0.0,259
分拣中心_SC44,2023-12-07,14:00-22:00,0.0,281
分拣中心_SC44,2023-12-07,16:00-24:00,60.0,98
分拣中心_SC44,2023-12-08,00:00-08:00,0.0,66
分拣中心_SC44,2023-12-08,05:00-13:00,0.0,51
分拣中心_SC44,2023-12-08,08:00-16:00,0.0,182
分拣中心_SC44,2023-12-08,12:00-20:00,0.0,260
分拣中心_SC44,2023-12-08,14:00-22:00,0.0,271
分拣中心_SC44,2023-12-08,16:00-24:00,60.0,98
分拣中心_SC44,2023-12-09,00:00-08:00,0.0,298
分拣中心_SC44,2023-12-09,05:00-13:00,0.0,105
分拣中心_SC44,2023-12-09,08:00-16:00,0.0,196
分拣中心_SC44,2023-12-09,12:00-20:00,0.0,291
分拣中心_SC44,2023-12-09,14:00-22:00,0.0,280
分拣中心_SC44,2023-12-09,16:00-24:00,60.0,111
分拣中心_SC44,2023-12-10,00:00-08:00,60.0,26
分拣中心_SC44,2023-12-10,05:00-13:00,0.0,66
分拣中心_SC44,2023-12-10,08:00-16:00,0.0,188
分拣中心_SC44,2023-12-10,12:00-20:00,0.0,297
分拣中心_SC44,2023-12-10,14:00-22:00,0.0,250
分拣中心_SC44,2023-12-10,16:00-24:00,0.0,177
分拣中心_SC44,2023-12-11,00:00-08:00,0.0,113
分拣中心_SC44,2023-12-11,05:00-13:00,0.0,54
分拣中心_SC44,2023-12-11,08:00-16:00,0.0,169
分拣中心_SC44,2023-12-11,12:00-20:00,0.0,267
分拣中心_SC44,2023-12-11,14:00-22:00,60.0,195
分拣中心_SC44,2023-12-11,16:00-24:00,0.0,193
分拣中心_SC44,2023-12-12,00:00-08:00,0.0,82
分拣中心_SC44,2023-12-12,05:00-13:00,0.0,22
分拣中心_SC44,2023-12-12,08:00-16:00,0.0,180
分拣中心_SC44,2023-12-12,12:00-20:00,0.0,256
分拣中心_SC44,2023-12-12,14:00-22:00,0.0,268
分拣中心_SC44,2023-12-12,16:00-24:00,60.0,114
分拣中心_SC44,2023-12-13,00:00-08:00,7.0,308
分拣中心_SC44,2023-12-13,05:00-13:00,53.0,0
分拣中心_SC44,2023-12-13,08:00-16:00,0.0,183
分拣中心_SC44,2023-12-13,12:00-20:00,0.0,269
分拣中心_SC44,2023-12-13,14:00-22:00,0.0,261
分拣中心_SC44,2023-12-13,16:00-24:00,0.0,216
分拣中心_SC44,2023-12-14,00:00-08:00,0.0,100
分拣中心_SC44,2023-12-14,05:00-13:00,0.0,70
分拣中心_SC44,2023-12-14,08:00-16:00,0.0,183
分拣中心_SC44,2023-12-14,12:00-20:00,0.0,259
分拣中心_SC44,2023-12-14,14:00-22:00,60.0,206
分拣中心_SC44,2023-12-14,16:00-24:00,0.0,173
分拣中心_SC44,2023-12-15,00:00-08:00,0.0,66
分拣中心_SC44,2023-12-15,05:00-13:00,0.0,51
分拣中心_SC44,2023-12-15,08:00-16:00,60.0,107
分拣中心_SC44,2023-12-15,12:00-20:00,0.0,260
分拣中心_SC44,2023-12-15,14:00-22:00,0.0,271
分拣中心_SC44,2023-12-15,16:00-24:00,0.0,173
分拣中心_SC44,2023-12-16,00:00-08:00,60.0,223
分拣中心_SC44,2023-12-16,05:00-13:00,0.0,105
分拣中心_SC44,2023-12-16,08:00-16:00,0.0,196
分拣中心_SC44,2023-12-16,12:00-20:00,0.0,291
分拣中心_SC44,2023-12-16,14:00-22:00,0.0,280
分拣中心_SC44,2023-12-16,16:00-24:00,0.0,186
分拣中心_SC44,2023-12-17,00:00-08:00,0.0,101
分拣中心_SC44,2023-12-17,05:00-13:00,0.0,66
分拣中心_SC44,2023-12-17,08:00-16:00,0.0,188
分拣中心_SC44,2023-12-17,12:00-20:00,60.0,222
分拣中心_SC44,2023-12-17,14:00-22:00,0.0,250
分拣中心_SC44,2023-12-17,16:00-24:00,0.0,177
分拣中心_SC44,2023-12-18,00:00-08:00,60.0,38
分拣中心_SC44,2023-12-18,05:00-13:00,0.0,54
分拣中心_SC44,2023-12-18,08:00-16:00,0.0,169
分拣中心_SC44,2023-12-18,12:00-20:00,0.0,267
分拣中心_SC44,2023-12-18,14:00-22:00,0.0,270
分拣中心_SC44,2023-12-18,16:00-24:00,0.0,193
分拣中心_SC44,2023-12-19,00:00-08:00,0.0,82
分拣中心_SC44,2023-12-19,05:00-13:00,0.0,22
分拣中心_SC44,2023-12-19,08:00-16:00,0.0,180
分拣中心_SC44,2023-12-19,12:00-20:00,0.0,256
分拣中心_SC44,2023-12-19,14:00-22:00,0.0,268
分拣中心_SC44,2023-12-19,16:00-24:00,60.0,114
分拣中心_SC44,2023-12-20,00:00-08:00,0.0,317
分拣中心_SC44,2023-12-20,05:00-13:00,0.0,67
分拣中心_SC44,2023-12-20,08:00-16:00,0.0,183
分拣中心_SC44,2023-12-20,12:00-20:00,60.0,194
分拣中心_SC44,2023-12-20,14:00-22:00,0.0,261
分拣中心_SC44,2023-12-20,16:00-24:00,0.0,216
分拣中心_SC44,2023-12-21,00:00-08:00,0.0,100
分拣中心_SC44,2023-12-21,05:00-13:00,0.0,70
分拣中心_SC44,2023-12-21,08:00-16:00,0.0,183
分拣中心_SC44,2023-12-21,12:00-20:00,0.0,259
分拣中心_SC44,2023-12-21,14:00-22:00,0.0,281
分拣中心_SC44,2023-12-21,16:00-24:00,60.0,98
分拣中心_SC44,2023-12-22,00:00-08:00,53.0,0
分拣中心_SC44,2023-12-22,05:00-13:00,0.0,51
分拣中心_SC44,2023-12-22,08:00-16:00,0.0,182
分拣中心_SC44,2023-12-22,12:00-20:00,7.0,252
分拣中心_SC44,2023-12-22,14:00-22:00,0.0,271
分拣中心_SC44,2023-12-22,16:00-24:00,0.0,173
分拣中心_SC44,2023-12-23,00:00-08:00,0.0,298
分拣中心_SC44,2023-12-23,05:00-13:00,0.0,105
分拣中心_SC44,2023-12-23,08:00-16:00,0.0,196
分拣中心_SC44,2023-12-23,12:00-20:00,0.0,291
分拣中心_SC44,2023-12-23,14:00-22:00,60.0,205
分拣中心_SC44,2023-12-23,16:00-24:00,0.0,186
分拣中心_SC44,2023-12-24,00:00-08:00,0.0,101
分拣中心_SC44,2023-12-24,05:00-13:00,53.0,0
分拣中心_SC44,2023-12-24,08:00-16:00,0.0,188
分拣中心_SC44,2023-12-24,12:00-20:00,7.0,288
分拣中心_SC44,2023-12-24,14:00-22:00,0.0,250
分拣中心_SC44,2023-12-24,16:00-24:00,0.0,177
分拣中心_SC44,2023-12-25,00:00-08:00,0.0,113
分拣中心_SC44,2023-12-25,05:00-13:00,0.0,54
分拣中心_SC44,2023-12-25,08:00-16:00,0.0,169
分拣中心_SC44,2023-12-25,12:00-20:00,0.0,267
分拣中心_SC44,2023-12-25,14:00-22:00,0.0,270
分拣中心_SC44,2023-12-25,16:00-24:00,60.0,118
分拣中心_SC44,2023-12-26,00:00-08:00,0.0,82
分拣中心_SC44,2023-12-26,05:00-13:00,0.0,22
分拣中心_SC44,2023-12-26,08:00-16:00,60.0,105
分拣中心_SC44,2023-12-26,12:00-20:00,0.0,256
分拣中心_SC44,2023-12-26,14:00-22:00,0.0,268
分拣中心_SC44,2023-12-26,16:00-24:00,0.0,189
分拣中心_SC44,2023-12-27,00:00-08:00,0.0,317
分拣中心_SC44,2023-12-27,05:00-13:00,0.0,67
分拣中心_SC44,2023-12-27,08:00-16:00,60.0,108
分拣中心_SC44,2023-12-27,12:00-20:00,0.0,269
分拣中心_SC44,2023-12-27,14:00-22:00,0.0,261
分拣中心_SC44,2023-12-27,16:00-24:00,0.0,216
分拣中心_SC44,2023-12-28,00:00-08:00,0.0,100
分拣中心_SC44,2023-12-28,05:00-13:00,0.0,70
分拣中心_SC44,2023-12-28,08:00-16:00,0.0,183
分拣中心_SC44,2023-12-28,12:00-20:00,0.0,259
分拣中心_SC44,2023-12-28,14:00-22:00,0.0,281
分拣中心_SC44,2023-12-28,16:00-24:00,60.0,98
分拣中心_SC44,2023-12-29,00:00-08:00,0.0,66
分拣中心_SC44,2023-12-29,05:00-13:00,0.0,51
分拣中心_SC44,2023-12-29,08:00-16:00,0.0,182
分拣中心_SC44,2023-12-29,12:00-20:00,0.0,260
分拣中心_SC44,2023-12-29,14:00-22:00,0.0,271
分拣中心_SC44,2023-12-29,16:00-24:00,60.0,98
分拣中心_SC44,2023-12-30,00:00-08:00,0.0,298
分拣中心_SC44,2023-12-30,05:00-13:00,0.0,105
分拣中心_SC44,2023-12-30,08:00-16:00,0.0,196
分拣中心_SC44,2023-12-30,12:00-20:00,0.0,291
分拣中心_SC44,2023-12-30,14:00-22:00,60.0,205
分拣中心_SC44,2023-12-30,16:00-24:00,0.0,186
分拣中心_SC44,2023-12-31,00:00-08:00,0.0,101
分拣中心_SC44,2023-12-31,05:00-13:00,53.0,0
分拣中心_SC44,2023-12-31,08:00-16:00,0.0,188
分拣中心_SC44,2023-12-31,12:00-20:00,0.0,297
分拣中心_SC44,2023-12-31,14:00-22:00,7.0,242
分拣中心_SC44,2023-12-31,16:00-24:00,0.0,177
分拣中心_SC17,2023-12-01,00:00-08:00,0.0,408
分拣中心_SC17,2023-12-01,05:00-13:00,60.0,37
分拣中心_SC17,2023-12-01,08:00-16:00,0.0,42
分拣中心_SC17,2023-12-01,12:00-20:00,0.0,127
分拣中心_SC17,2023-12-01,14:00-22:00,0.0,202
分拣中心_SC17,2023-12-01,16:00-24:00,0.0,140
分拣中心_SC17,2023-12-02,00:00-08:00,0.0,463
分拣中心_SC17,2023-12-02,05:00-13:00,0.0,162
分拣中心_SC17,2023-12-02,08:00-16:00,0.0,111
分拣中心_SC17,2023-12-02,12:00-20:00,0.0,190
分拣中心_SC17,2023-12-02,14:00-22:00,60.0,152
分拣中心_SC17,2023-12-02,16:00-24:00,0.0,179
分拣中心_SC17,2023-12-03,00:00-08:00,0.0,442
分拣中心_SC17,2023-12-03,05:00-13:00,0.0,113
分拣中心_SC17,2023-12-03,08:00-16:00,0.0,88
分拣中心_SC17,2023-12-03,12:00-20:00,0.0,183
分拣中心_SC17,2023-12-03,14:00-22:00,0.0,211
分拣中心_SC17,2023-12-03,16:00-24:00,60.0,68
分拣中心_SC17,2023-12-04,00:00-08:00,0.0,411
分拣中心_SC17,2023-12-04,05:00-13:00,60.0,21
分拣中心_SC17,2023-12-04,08:00-16:00,0.0,37
分拣中心_SC17,2023-12-04,12:00-20:00,0.0,146
分拣中心_SC17,2023-12-04,14:00-22:00,0.0,206
分拣中心_SC17,2023-12-04,16:00-24:00,0.0,140
分拣中心_SC17,2023-12-05,00:00-08:00,0.0,414
分拣中心_SC17,2023-12-05,05:00-13:00,0.0,83
分拣中心_SC17,2023-12-05,08:00-16:00,0.0,30
分拣中心_SC17,2023-12-05,12:00-20:00,0.0,155
分拣中心_SC17,2023-12-05,14:00-22:00,0.0,214
分拣中心_SC17,2023-12-05,16:00-24:00,60.0,61
分拣中心_SC17,2023-12-06,00:00-08:00,0.0,440
分拣中心_SC17,2023-12-06,05:00-13:00,0.0,138
分拣中心_SC17,2023-12-06,08:00-16:00,0.0,65
分拣中心_SC17,2023-12-06,12:00-20:00,0.0,191
分拣中心_SC17,2023-12-06,14:00-22:00,0.0,225
分拣中心_SC17,2023-12-06,16:00-24:00,60.0,89
分拣中心_SC17,2023-12-07,00:00-08:00,0.0,425
分拣中心_SC17,2023-12-07,05:00-13:00,0.0,101
分拣中心_SC17,2023-12-07,08:00-16:00,0.0,49
分拣中心_SC17,2023-12-07,12:00-20:00,0.0,172
分拣中心_SC17,2023-12-07,14:00-22:00,0.0,218
分拣中心_SC17,2023-12-07,16:00-24:00,60.0,65
分拣中心_SC17,2023-12-08,00:00-08:00,0.0,408
分拣中心_SC17,2023-12-08,05:00-13:00,0.0,112
分拣中心_SC17,2023-12-08,08:00-16:00,0.0,42
分拣中心_SC17,2023-12-08,12:00-20:00,0.0,127
分拣中心_SC17,2023-12-08,14:00-22:00,0.0,202
分拣中心_SC17,2023-12-08,16:00-24:00,60.0,65
分拣中心_SC17,2023-12-09,00:00-08:00,0.0,463
分拣中心_SC17,2023-12-09,05:00-13:00,0.0,162
分拣中心_SC17,2023-12-09,08:00-16:00,0.0,111
分拣中心_SC17,2023-12-09,12:00-20:00,0.0,190
分拣中心_SC17,2023-12-09,14:00-22:00,0.0,227
分拣中心_SC17,2023-12-09,16:00-24:00,60.0,104
分拣中心_SC17,2023-12-10,00:00-08:00,60.0,367
分拣中心_SC17,2023-12-10,05:00-13:00,0.0,113
分拣中心_SC17,2023-12-10,08:00-16:00,0.0,88
分拣中心_SC17,2023-12-10,12:00-20:00,0.0,183
分拣中心_SC17,2023-12-10,14:00-22:00,0.0,211
分拣中心_SC17,2023-12-10,16:00-24:00,0.0,143
分拣中心_SC17,2023-12-11,00:00-08:00,0.0,411
分拣中心_SC17,2023-12-11,05:00-13:00,0.0,96
分拣中心_SC17,2023-12-11,08:00-16:00,0.0,37
分拣中心_SC17,2023-12-11,12:00-20:00,0.0,146
分拣中心_SC17,2023-12-11,14:00-22:00,60.0,131
分拣中心_SC17,2023-12-11,16:00-24:00,0.0,140
分拣中心_SC17,2023-12-12,00:00-08:00,0.0,414
分拣中心_SC17,2023-12-12,05:00-13:00,0.0,83
分拣中心_SC17,2023-12-12,08:00-16:00,0.0,30
分拣中心_SC17,2023-12-12,12:00-20:00,0.0,155
分拣中心_SC17,2023-12-12,14:00-22:00,0.0,214
分拣中心_SC17,2023-12-12,16:00-24:00,60.0,61
分拣中心_SC17,2023-12-13,00:00-08:00,0.0,440
分拣中心_SC17,2023-12-13,05:00-13:00,60.0,63
分拣中心_SC17,2023-12-13,08:00-16:00,0.0,65
分拣中心_SC17,2023-12-13,12:00-20:00,0.0,191
分拣中心_SC17,2023-12-13,14:00-22:00,0.0,225
分拣中心_SC17,2023-12-13,16:00-24:00,0.0,164
分拣中心_SC17,2023-12-14,00:00-08:00,0.0,425
分拣中心_SC17,2023-12-14,05:00-13:00,0.0,101
分拣中心_SC17,2023-12-14,08:00-16:00,0.0,49
分拣中心_SC17,2023-12-14,12:00-20:00,0.0,172
