center,日期,hour,value
SC24,2023/11/16,14,486.0
SC24,2023/11/22,16,324.0
SC24,2023/11/7,20,72.0
SC24,2023/11/13,10,468.0
SC24,2023/11/6,15,598.0
SC24,2023/11/10,9,755.0
SC24,2023/11/18,16,368.0
SC24,2023/11/7,12,700.0
SC24,2023/11/23,12,681.0
SC24,2023/11/30,17,597.0
SC24,2023/11/8,8,688.0
SC24,2023/11/15,19,267.0
SC24,2023/11/4,18,572.0
SC24,2023/11/1,13,652.0
SC24,2023/11/12,20,76.0
SC24,2023/11/7,9,665.0
SC24,2023/11/5,7,567.0
SC24,2023/11/8,20,110.0
SC24,2023/11/21,12,417.0
SC24,2023/11/6,19,139.0
SC24,2023/11/29,16,358.0
SC24,2023/11/19,15,396.0
SC24,2023/11/11,6,509.0
SC24,2023/11/1,23,0.0
SC24,2023/11/24,13,454.0
SC24,2023/11/6,11,50.0
SC24,2023/11/2,16,496.0
SC24,2023/11/13,14,605.0
SC24,2023/11/23,9,427.0
SC24,2023/11/1,4,928.0
SC24,2023/11/3,6,609.0
SC24,2023/11/29,8,396.0
SC24,2023/11/5,19,122.0
SC24,2023/11/13,7,674.625
SC24,2023/11/6,16,671.0
SC24,2023/11/22,12,684.0
SC24,2023/11/5,11,24.0
SC24,2023/11/8,10,560.0
SC24,2023/11/8,13,589.0
SC24,2023/11/24,8,494.0
SC24,2023/11/19,17,424.0
SC24,2023/11/30,15,439.0
SC24,2023/11/28,15,768.0
SC24,2023/11/1,8,297.0
SC24,2023/11/2,8,643.0
SC24,2023/11/1,2,1152.0
SC24,2023/11/2,19,111.0
SC24,2023/11/4,5,16.0
SC24,2023/11/19,10,363.0
SC24,2023/11/7,18,603.0
SC24,2023/11/6,7,444.0
SC24,2023/11/5,16,444.0
SC24,2023/11/13,11,9.0
SC24,2023/11/4,6,357.0
SC24,2023/11/12,18,774.5
SC24,2023/11/18,19,73.0
SC24,2023/11/14,15,398.0
SC24,2023/11/27,20,0.0
SC24,2023/11/10,13,707.0
SC24,2023/11/16,13,434.0
SC24,2023/11/22,15,423.0
SC24,2023/11/20,15,441.0
SC24,2023/11/9,7,311.0
SC24,2023/11/26,19,178.0
SC24,2023/11/17,12,475.0
SC24,2023/11/23,18,376.0
SC24,2023/11/2,11,55.0
SC24,2023/11/7,6,67.0
SC24,2023/11/26,18,341.0
SC24,2023/11/1,0,940.0
SC24,2023/11/23,10,345.0
SC24,2023/11/10,7,323.0
SC24,2023/11/13,15,410.0
SC24,2023/11/27,11,1.0
SC24,2023/11/18,18,454.0
SC24,2023/11/24,14,473.0
SC24,2023/11/2,18,549.0
SC24,2023/11/15,15,340.0
SC24,2023/11/21,14,449.0
SC24,2023/11/30,8,520.0
SC24,2023/11/3,20,96.0
SC24,2023/11/28,8,426.0
SC24,2023/11/11,2,1187.0
SC24,2023/11/29,18,431.0
SC24,2023/11/12,7,674.625
SC24,2023/11/25,20,0.0
SC24,2023/11/6,12,594.0
SC24,2023/11/8,7,353.0
SC24,2023/11/11,20,220.0
SC24,2023/11/4,8,589.0
SC24,2023/11/6,21,10.0
SC24,2023/11/21,8,593.0
SC24,2023/11/12,22,20.0
SC24,2023/11/19,16,385.0
SC24,2023/11/9,13,853.0
SC24,2023/11/1,14,657.0
SC24,2023/11/15,12,364.0
SC24,2023/11/17,7,419.0
SC24,2023/11/18,20,35.0
SC24,2023/11/5,17,482.0
SC24,2023/11/22,19,150.0
SC24,2023/11/20,19,59.0
SC24,2023/11/20,11,0.0
SC24,2023/11/22,8,532.0
SC24,2023/11/9,12,549.0
SC24,2023/11/5,10,472.0
SC24,2023/11/27,14,710.0
SC24,2023/11/11,21,125.0
SC24,2023/11/23,13,556.0
SC24,2023/11/10,6,72.0
SC24,2023/11/11,12,758.625
SC24,2023/11/26,20,0.0
SC24,2023/11/21,20,41.0
SC24,2023/11/17,16,390.0
SC24,2023/11/15,9,547.0
SC24,2023/11/9,17,530.0
SC24,2023/11/26,15,400.0
SC24,2023/11/3,12,436.0
SC24,2023/11/18,15,436.0
SC24,2023/11/9,10,683.0
SC24,2023/11/18,12,572.0
SC24,2023/11/5,14,538.0
SC24,2023/11/13,9,769.0
SC24,2023/11/4,15,496.0
SC24,2023/11/13,19,98.0
SC24,2023/11/6,8,628.0
SC24,2023/11/23,7,293.0
SC24,2023/11/2,13,648.0
SC24,2023/11/1,17,667.0
SC24,2023/11/25,19,102.0
SC24,2023/11/8,12,653.0
SC24,2023/11/3,11,14.0
SC24,2023/11/17,15,477.0
SC24,2023/11/19,9,451.0
SC24,2023/11/30,14,652.0
SC24,2023/11/3,19,150.0
SC24,2023/11/30,7,268.0
SC24,2023/11/1,12,504.0
SC24,2023/11/15,13,475.0
SC24,2023/11/27,12,300.0
SC24,2023/11/29,20,0.0
SC24,2023/11/7,19,81.0
SC24,2023/11/14,11,246.25
SC24,2023/11/14,9,522.0
SC24,2023/11/1,15,574.0
SC24,2023/11/7,11,90.0
SC24,2023/11/1,5,740.0
SC24,2023/11/12,13,882.0
SC24,2023/11/24,15,380.0
SC24,2023/11/21,6,34.0
SC24,2023/11/12,12,758.625
SC24,2023/11/13,16,488.0
SC24,2023/11/23,19,199.0
SC24,2023/11/25,12,324.0
SC24,2023/11/3,21,0.0
SC24,2023/11/20,7,374.0
SC24,2023/11/8,6,74.0
SC24,2023/11/7,8,674.0
SC24,2023/11/2,15,550.0
SC24,2023/11/20,9,524.0
SC24,2023/11/23,11,109.0
SC24,2023/11/5,8,659.0
SC24,2023/11/22,9,452.0
SC24,2023/11/12,6,844.875
SC24,2023/11/2,5,564.0
SC24,2023/11/23,8,511.0
SC24,2023/11/29,15,399.0
SC24,2023/11/28,12,308.0
SC24,2023/11/11,9,607.0
SC24,2023/11/23,15,375.0
SC24,2023/11/20,13,787.0
SC24,2023/11/10,11,45.0
SC24,2023/11/11,1,1200.0
SC24,2023/11/27,16,356.0
SC24,2023/11/18,9,524.0
SC24,2023/11/16,11,46.0
SC24,2023/11/14,13,528.0
SC24,2023/11/26,9,450.0
SC24,2023/11/22,13,550.0
SC24,2023/11/11,11,246.25
SC24,2023/11/14,7,448.0
SC24,2023/11/10,18,443.0
SC24,2023/11/16,19,161.0
SC24,2023/11/9,18,557.0
SC24,2023/11/10,19,98.0
SC24,2023/11/6,17,546.0
SC24,2023/11/13,13,742.0
SC24,2023/11/6,13,603.0
SC24,2023/11/5,12,488.0
SC24,2023/11/19,8,489.0
SC24,2023/11/3,10,353.0
SC24,2023/11/3,17,534.0
SC24,2023/11/27,9,417.0
SC24,2023/11/25,17,532.0
SC24,2023/11/29,9,465.0
SC24,2023/11/12,19,171.0
SC24,2023/11/12,11,246.25
SC24,2023/11/8,19,139.0
SC24,2023/11/2,9,524.0
SC24,2023/11/22,7,302.0
SC24,2023/11/2,20,58.0
SC24,2023/11/11,10,659.0
SC24,2023/11/1,22,0.0
SC24,2023/11/21,19,117.0
SC24,2023/11/16,18,531.0
SC24,2023/11/2,0,0.0
SC24,2023/11/16,17,458.0
SC24,2023/11/26,8,364.0
SC24,2023/11/12,5,599.0
SC24,2023/11/6,10,479.0
SC24,2023/11/5,20,24.0
SC24,2023/11/23,17,439.0
SC24,2023/11/14,18,481.0
SC24,2023/11/20,18,438.0
SC24,2023/11/20,8,506.0
SC24,2023/11/2,6,830.0
SC24,2023/11/24,20,0.0
SC24,2023/11/12,10,837.375
SC24,2023/11/16,15,529.0
SC24,2023/11/9,8,531.0
SC24,2023/11/14,8,432.0
SC24,2023/11/11,19,291.125
SC24,2023/11/12,21,167.0
SC24,2023/11/27,19,110.0
SC24,2023/11/7,7,341.0
SC24,2023/11/8,15,537.0
SC24,2023/11/22,18,483.0
SC24,2023/11/16,9,504.0
SC24,2023/11/1,6,498.0
SC24,2023/11/24,17,402.0
SC24,2023/11/7,13,675.0
SC24,2023/11/2,14,632.0
SC24,2023/11/5,18,499.0
SC24,2023/11/28,20,0.0
SC24,2023/11/16,7,356.0
SC24,2023/11/17,9,505.0
SC24,2023/11/18,8,460.0
SC24,2023/11/28,14,377.0
SC24,2023/11/11,5,833.0
SC24,2023/11/12,16,719.0
SC24,2023/11/11,15,722.0
SC24,2023/11/29,14,480.0
SC24,2023/11/24,11,27.0
SC24,2023/11/30,20,0.0
SC24,2023/11/13,12,503.0
SC24,2023/11/25,15,341.0
SC24,2023/11/3,15,486.0
SC24,2023/11/8,16,572.0
SC24,2023/11/22,17,412.0
SC24,2023/11/20,17,443.0
SC24,2023/11/27,13,565.0
SC24,2023/11/12,0,0.0
SC24,2023/11/14,17,618.0
SC24,2023/11/21,9,531.0
SC24,2023/11/26,7,224.0
SC24,2023/11/13,6,359.0
SC24,2023/11/20,10,430.0
SC24,2023/11/22,10,349.0
SC24,2023/11/18,7,307.0
SC24,2023/11/16,8,502.0
SC24,2023/11/9,14,567.0
SC24,2023/11/14,10,531.0
SC24,2023/11/10,8,529.0
SC24,2023/11/4,20,82.0
SC24,2023/11/1,19,291.125
SC24,2023/11/3,5,106.0
SC24,2023/11/19,13,703.0
SC24,2023/11/1,11,181.0
SC24,2023/11/6,9,638.0
SC24,2023/11/24,19,70.0
SC24,2023/11/3,7,674.625
SC24,2023/11/11,7,508.0
SC24,2023/11/19,18,362.0
SC24,2023/11/9,6,62.0
SC24,2023/11/28,9,442.0
SC24,2023/11/15,16,407.0
SC24,2023/11/11,22,44.25
SC24,2023/11/17,17,448.0
SC24,2023/11/4,9,608.0
SC24,2023/11/25,7,202.0
SC24,2023/11/30,9,456.0
SC24,2023/11/17,10,393.0
SC41,2023/11/26,17,105.0
SC41,2023/11/27,11,201.0
SC41,2023/11/29,8,238.0
SC41,2023/11/24,14,120.0
SC41,2023/11/2,18,89.125
SC41,2023/11/30,12,79.0
SC41,2023/11/11,9,362.0
SC41,2023/11/25,9,221.0
SC41,2023/11/2,6,170.0
SC41,2023/11/18,18,35.0
SC41,2023/11/7,17,142.0
SC41,2023/11/22,8,233.0
SC41,2023/11/10,22,479.0
SC41,2023/11/11,2,493.0
SC41,2023/11/20,10,212.0
SC41,2023/11/22,10,198.0
SC41,2023/11/20,17,108.0
SC41,2023/11/2,1,338.0
SC41,2023/11/17,19,0.0
SC41,2023/11/18,10,136.0
SC41,2023/11/8,10,309.0
SC41,2023/11/14,10,205.0
SC41,2023/11/27,13,141.0
SC41,2023/11/21,9,265.0
SC41,2023/11/16,8,215.0
SC41,2023/11/15,15,110.0
SC41,2023/11/28,8,289.0
SC41,2023/11/29,18,39.0
SC41,2023/11/11,20,175.0
SC41,2023/11/3,9,412.0
SC41,2023/11/21,15,83.0
SC41,2023/11/20,12,73.0
SC41,2023/11/8,17,142.0
SC41,2023/11/12,10,236.0
SC41,2023/11/2,8,108.625
SC41,2023/11/7,8,293.0
SC41,2023/11/6,10,271.0
SC41,2023/11/23,8,256.0
SC41,2023/11/6,17,152.0
SC41,2023/11/12,6,242.0
SC41,2023/11/6,19,0.0
SC41,2023/11/2,16,158.0
SC41,2023/11/7,11,357.0
SC41,2023/11/23,9,162.0
SC41,2023/11/7,9,318.0
SC41,2023/11/24,13,143.0
SC41,2023/11/11,6,365.0
SC41,2023/11/12,2,351.0
SC41,2023/11/13,14,136.0
SC41,2023/11/19,15,99.0
SC41,2023/11/1,4,291.0
SC41,2023/11/17,13,138.0
SC41,2023/11/4,12,100.0
SC41,2023/11/3,17,153.0
SC41,2023/11/8,19,0.0
SC41,2023/11/11,17,169.0
SC41,2023/11/21,13,108.0
SC41,2023/11/14,12,46.0
SC41,2023/11/1,2,462.0
SC41,2023/11/17,11,157.0
SC41,2023/11/22,15,112.0
SC41,2023/11/22,17,97.0
SC41,2023/11/10,8,318.0
SC41,2023/11/6,12,43.0
SC41,2023/11/4,8,318.0
SC41,2023/11/2,9,146.0
SC41,2023/11/6,11,263.0
SC41,2023/11/22,9,218.0
SC41,2023/11/19,16,85.0
SC41,2023/11/27,12,93.0
SC41,2023/11/23,11,164.0
SC41,2023/11/26,10,193.0
SC41,2023/11/15,18,7.0
SC41,2023/11/18,17,91.0
SC41,2023/11/17,17,82.0
SC41,2023/11/9,14,191.0
SC41,2023/11/17,10,164.0
SC41,2023/11/15,16,86.0
SC41,2023/11/30,9,214.0
SC41,2023/11/19,18,12.0
SC41,2023/11/4,9,338.0
SC41,2023/11/30,17,108.0
SC41,2023/11/7,14,155.0
SC41,2023/11/11,3,521.0
SC41,2023/11/25,8,190.0
SC41,2023/11/24,18,26.0
SC41,2023/11/12,9,245.0
SC41,2023/11/23,14,152.0
SC41,2023/11/22,12,98.0
SC41,2023/11/13,7,179.0
SC41,2023/11/6,18,25.0
SC41,2023/11/30,8,257.0
SC41,2023/11/12,7,286.0
SC41,2023/11/12,19,0.0
SC41,2023/11/28,13,167.0
SC41,2023/11/1,14,263.0
SC41,2023/11/5,12,45.0
SC41,2023/11/19,8,217.0
SC41,2023/11/4,13,259.0
SC41,2023/11/14,17,100.0
SC41,2023/11/30,18,34.0
SC41,2023/11/28,18,18.0
SC41,2023/11/6,16,195.0
SC41,2023/11/12,17,117.0
SC41,2023/11/5,11,324.0
SC41,2023/11/1,20,213.0
SC41,2023/11/26,14,145.0
SC41,2023/11/12,0,140.0
SC41,2023/11/1,23,214.0
SC41,2023/11/24,12,68.0
SC41,2023/11/20,8,259.0
SC41,2023/11/28,9,210.0
SC41,2023/11/28,12,72.0
SC41,2023/11/25,18,66.0
SC41,2023/11/21,16,81.0
SC41,2023/11/16,15,208.0
SC41,2023/11/30,15,109.0
SC41,2023/11/17,8,225.0
SC41,2023/11/2,2,288.0
SC41,2023/11/12,18,73.0
SC41,2023/11/1,21,255.0
SC41,2023/11/6,13,204.0
SC41,2023/11/1,15,208.0
SC41,2023/11/3,8,381.0
SC41,2023/11/4,19,0.0
SC41,2023/11/3,11,357.0
SC41,2023/11/28,19,0.0
SC41,2023/11/4,11,260.0
SC41,2023/11/8,9,330.0
SC41,2023/11/30,11,164.0
SC41,2023/11/11,8,330.0
SC41,2023/11/1,18,89.125
SC41,2023/11/4,17,121.0
SC41,2023/11/2,15,170.0
SC41,2023/11/10,23,377.0
SC41,2023/11/10,13,169.0
SC41,2023/11/25,17,116.0
SC41,2023/11/1,22,255.0
SC41,2023/11/1,7,305.0
SC41,2023/11/20,15,117.0
SC41,2023/11/16,13,216.0
SC41,2023/11/25,10,176.0
SC41,2023/11/3,10,371.25
SC41,2023/11/30,13,143.0
SC41,2023/11/12,11,248.0
SC41,2023/11/21,18,28.0
SC41,2023/11/29,9,203.0
SC41,2023/11/18,16,91.0
SC41,2023/11/14,8,258.0
SC41,2023/11/27,19,0.0
SC41,2023/11/23,10,155.0
SC41,2023/11/23,17,102.0
SC41,2023/11/13,15,116.0
SC41,2023/11/7,10,359.0
SC41,2023/11/9,12,44.0
SC41,2023/11/11,7,297.0
SC41,2023/11/12,5,194.0
SC41,2023/11/6,8,340.0
SC41,2023/11/2,4,164.0
SC41,2023/11/2,13,177.0
SC41,2023/11/24,10,198.0
SC41,2023/11/8,15,147.0
SC41,2023/11/12,15,179.0
SC41,2023/11/13,19,0.0
SC41,2023/11/26,13,144.0
SC41,2023/11/16,14,134.0
SC41,2023/11/18,12,87.0
SC41,2023/11/1,1,552.0
SC41,2023/11/11,10,308.0
SC41,2023/11/20,16,108.0
SC41,2023/11/26,12,62.0
SC41,2023/11/13,17,119.0
SC41,2023/11/11,22,322.0
SC41,2023/11/26,18,50.0
SC41,2023/11/10,7,276.0
SC41,2023/11/14,18,36.0
SC41,2023/11/29,13,168.0
SC41,2023/11/13,11,192.0
SC41,2023/11/20,9,234.0
SC41,2023/11/5,8,337.0
SC41,2023/11/2,20,0.0
SC41,2023/11/14,9,273.0
SC41,2023/11/29,16,104.0
SC41,2023/11/1,13,277.0
SC41,2023/11/1,5,259.0
SC41,2023/11/24,15,129.0
SC41,2023/11/26,11,138.0
SC41,2023/11/17,12,84.0
SC41,2023/11/21,14,163.0
SC41,2023/11/18,19,0.0
SC41,2023/11/14,15,118.0
SC41,2023/11/18,11,177.0
SC41,2023/11/1,0,318.0
SC41,2023/11/17,9,195.0
SC41,2023/11/21,11,174.0
SC41,2023/11/2,0,125.0
SC41,2023/11/21,19,0.0
SC41,2023/11/18,8,219.0
SC41,2023/11/10,17,83.0
SC41,2023/11/10,10,175.0
SC41,2023/11/27,15,104.0
SC41,2023/11/23,19,0.0
SC41,2023/11/9,9,328.0
SC41,2023/11/8,11,277.0
SC41,2023/11/27,8,263.0
SC41,2023/11/3,18,76.0
SC41,2023/11/12,1,398.0
SC41,2023/11/13,16,126.0
SC41,2023/11/21,17,89.0
SC41,2023/11/15,14,154.0
SC41,2023/11/28,11,173.0
SC41,2023/11/29,11,205.0
SC41,2023/11/25,16,141.0
SC41,2023/11/8,18,29.0
SC41,2023/11/11,14,244.0
SC41,2023/11/7,18,30.0
SC41,2023/11/2,11,164.0
SC41,2023/11/11,16,231.0
SC41,2023/11/1,12,117.0
SC41,2023/11/19,14,118.0
SC41,2023/11/9,13,237.0
SC41,2023/11/8,13,223.0
SC41,2023/11/5,16,178.0
SC41,2023/11/1,10,258.0
SC41,2023/11/24,17,118.0
SC41,2023/11/20,18,27.0
SC41,2023/11/22,18,46.0
SC41,2023/11/1,17,169.0
SC41,2023/11/3,16,167.0
SC41,2023/11/11,11,304.0
SC41,2023/11/8,12,65.0
SC41,2023/11/17,15,108.0
SC41,2023/11/15,8,225.0
SC41,2023/11/19,9,217.0
SC41,2023/11/11,19,3.125
SC41,2023/11/4,14,210.0
SC41,2023/11/14,16,106.0
SC41,2023/11/26,16,108.0
SC41,2023/11/23,18,89.125
SC41,2023/11/9,16,158.0
SC41,2023/11/16,10,194.0
SC41,2023/11/5,14,180.0
SC41,2023/11/18,9,195.0
SC41,2023/11/20,13,139.0
SC41,2023/11/9,18,28.0
SC41,2023/11/12,12,91.0
SC41,2023/11/10,20,310.0
SC41,2023/11/3,19,0.0
SC41,2023/11/10,16,89.0
SC41,2023/11/26,9,190.0
SC41,2023/11/21,10,235.0
SC41,2023/11/9,15,148.0
SC41,2023/11/11,18,89.125
SC41,2023/11/29,15,139.0
SC41,2023/11/14,11,179.0
SC41,2023/11/6,15,169.0
SC41,2023/11/1,6,279.0
SC41,2023/11/10,9,298.0
SC41,2023/11/3,13,245.0
SC41,2023/11/10,18,52.0
SC41,2023/11/2,5,143.0
SC41,2023/11/20,11,188.0
SC41,2023/11/27,14,120.0
SC41,2023/11/13,9,267.0
SC41,2023/11/28,15,133.0
SC41,2023/11/30,16,116.0
SC41,2023/11/19,11,221.0
SC41,2023/11/1,9,386.0
SC41,2023/11/13,13,183.0
SC41,2023/11/24,9,197.0
SC41,2023/11/15,17,87.0
SC41,2023/11/11,23,235.0
SC41,2023/11/11,4,439.0
SC41,2023/11/8,14,207.0
SC41,2023/11/11,13,290.0
SC41,2023/11/4,16,208.0
SC41,2023/11/15,10,143.0
SC41,2023/11/12,14,198.0
SC41,2023/11/29,12,111.0
SC41,2023/11/16,18,21.0
SC41,2023/11/25,13,164.0
SC41,2023/11/2,12,71.0
SC41,2023/11/23,13,129.0
SC41,2023/11/11,0,267.0
SC41,2023/11/2,19,3.125
SC41,2023/11/28,14,146.0
SC41,2023/11/27,9,214.0
SC41,2023/11/12,3,313.0
SC41,2023/11/10,14,155.0
SC41,2023/11/22,16,106.0
SC41,2023/11/28,16,125.0
SC41,2023/11/22,19,0.0
SC41,2023/11/5,15,142.0
SC41,2023/11/12,4,276.0
SC41,2023/11/16,17,121.0
SC41,2023/11/1,3,412.0
SC41,2023/11/26,8,238.0
SC41,2023/11/9,11,242.0
SC41,2023/11/13,10,207.0
SC41,2023/11/17,14,117.0
SC41,2023/11/1,8,367.0
SC41,2023/11/14,19,0.0
SC41,2023/11/22,11,162.0
SC41,2023/11/7,13,251.0
SC41,2023/11/5,17,116.0
SC41,2023/11/4,15,150.0
SC41,2023/11/7,15,120.0
SC41,2023/11/22,13,129.0
SC41,2023/11/12,13,217.0
SC41,2023/11/19,10,150.0
SC41,2023/11/19,17,67.0
SC41,2023/11/5,10,258.0
SC41,2023/11/16,9,200.0
SC41,2023/11/21,8,238.0
SC41,2023/11/15,13,145.0
SC41,2023/11/3,14,247.0
SC41,2023/11/15,11,187.0
SC41,2023/11/18,14,97.0
SC41,2023/11/16,16,137.0
SC41,2023/11/14,13,89.0
SC41,2023/11/23,15,139.0
SC41,2023/11/10,19,3.125
SC41,2023/11/17,18,27.0
SC41,2023/11/15,12,64.0
SC41,2023/11/25,19,0.0
SC41,2023/11/27,16,94.0
SC41,2023/11/16,11,181.0
SC41,2023/11/21,12,62.0
SC41,2023/11/4,18,32.0
SC41,2023/11/25,14,143.0
SC41,2023/11/10,11,147.0
SC41,2023/11/2,3,200.0
SC41,2023/11/11,1,467.0
SC41,2023/11/1,16,238.25
SC41,2023/11/19,12,56.0
SC41,2023/11/7,12,79.0
SC41,2023/11/2,7,99.0
SC41,2023/11/13,18,29.0
SC41,2023/11/25,11,151.0
SC41,2023/11/30,14,124.0
SC41,2023/11/24,8,250.0
SC41,2023/11/5,9,282.0
SC41,2023/11/4,10,249.0
SC41,2023/11/23,12,75.0
SC41,2023/11/30,10,221.0
SC41,2023/11/12,8,328.0
SC41,2023/11/8,8,283.0
SC41,2023/11/28,17,90.0
SC41,2023/11/27,10,210.0
SC41,2023/11/10,15,113.0
SC41,2023/11/18,13,133.0
SC41,2023/11/24,16,119.0
SC41,2023/11/28,10,224.0
SC41,2023/11/6,14,199.0
SC41,2023/11/9,10,337.0
SC41,2023/11/11,12,131.25
SC41,2023/11/27,17,104.0
SC41,2023/11/18,15,84.0
SC41,2023/11/9,17,128.0
SC41,2023/11/25,12,75.0
SC41,2023/11/11,21,367.0
SC41,2023/11/9,8,347.0
SC41,2023/11/10,21,411.0
SC41,2023/11/14,14,92.0
SC41,2023/11/7,16,157.0
SC41,2023/11/23,16,122.0
SC41,2023/11/2,10,165.0
SC41,2023/11/5,13,205.0
SC41,2023/11/2,17,145.0
SC41,2023/11/3,12,115.0
SC41,2023/11/17,16,79.0
SC41,2023/11/15,9,223.0
SC41,2023/11/27,18,39.0
SC41,2023/11/20,14,133.0
SC41,2023/11/10,12,39.0
SC41,2023/11/16,12,83.0
SC41,2023/11/22,14,104.0
SC41,2023/11/26,15,107.0
SC41,2023/11/29,10,187.0
SC41,2023/11/29,17,104.0
SC41,2023/11/13,8,295.0
SC41,2023/11/6,9,293.0
SC41,2023/11/1,11,277.0
SC41,2023/11/13,12,64.0
SC41,2023/11/25,15,112.0
SC41,2023/11/19,13,131.0
SC41,2023/11/2,14,154.0
SC41,2023/11/1,19,3.125
SC41,2023/11/5,18,52.0
SC41,2023/11/11,15,208.0
SC41,2023/11/24,19,3.125
SC41,2023/11/24,11,151.0
SC41,2023/11/29,14,151.0
SC41,2023/11/11,5,274.0
SC41,2023/11/12,16,167.0
SC41,2023/11/3,15,204.0
SC41,2023/11/8,16,131.0
SC61,2023/11/29,21,56.0
SC61,2023/11/13,14,87.0
SC61,2023/11/1,13,203.0
SC61,2023/11/13,13,83.0
SC61,2023/11/20,20,23.0
SC61,2023/11/17,22,49.0
SC61,2023/11/9,13,83.0
SC61,2023/11/5,0,0.0
SC61,2023/11/18,20,43.0
SC61,2023/11/8,14,131.0
SC61,2023/11/26,14,70.0
SC61,2023/11/16,16,58.0
SC61,2023/11/11,13,213.625
SC61,2023/11/22,20,41.0
SC61,2023/11/18,14,52.0
SC61,2023/11/15,12,89.0
SC61,2023/11/10,16,200.0
SC61,2023/11/14,20,15.0
SC61,2023/11/25,13,75.0
SC61,2023/11/29,12,59.0
SC61,2023/11/11,23,206.375
SC61,2023/11/17,23,32.0
SC61,2023/11/30,21,49.0
SC61,2023/11/4,12,122.0
SC61,2023/11/2,2,37.0
SC61,2023/11/11,9,202.0
SC61,2023/11/15,22,51.0
SC61,2023/11/24,13,64.0
SC61,2023/11/29,16,61.0
SC61,2023/11/1,23,139.0
SC61,2023/11/8,20,100.0
SC61,2023/11/2,16,142.0
SC61,2023/11/26,20,47.0
SC61,2023/11/15,21,38.0
SC61,2023/11/1,4,20.0
SC61,2023/11/24,23,24.0
SC61,2023/11/19,15,66.0
SC61,2023/11/6,11,71.0
SC61,2023/11/6,19,97.0
SC61,2023/11/28,14,67.0
SC61,2023/11/12,12,130.0
SC61,2023/11/4,14,126.0
SC61,2023/11/20,22,88.0
SC61,2023/11/30,12,75.0
SC61,2023/11/10,18,152.0
SC61,2023/11/6,17,28.0
SC61,2023/11/22,22,81.0
SC61,2023/11/13,23,125.0
SC61,2023/11/22,13,57.0
SC61,2023/11/16,18,43.0
SC61,2023/11/29,15,73.0
SC61,2023/11/5,20,95.0
SC61,2023/11/14,17,7.0
SC61,2023/11/12,0,0.0
SC61,2023/11/3,19,205.0
SC61,2023/11/5,22,104.0
SC61,2023/11/8,21,115.0
SC61,2023/11/30,16,68.0
SC61,2023/11/9,23,83.0
SC61,2023/11/19,11,57.0
SC61,2023/11/3,23,111.0
SC61,2023/11/2,12,42.0
SC61,2023/11/15,17,15.0
SC61,2023/11/25,23,32.0
SC61,2023/11/3,13,128.0
SC61,2023/11/12,14,203.0
SC61,2023/11/4,16,153.0
SC61,2023/11/12,20,111.0
SC61,2023/11/18,15,59.0
SC61,2023/11/1,9,265.0
SC61,2023/11/20,14,60.0
SC61,2023/11/7,16,105.0
SC61,2023/11/21,15,53.0
SC61,2023/11/28,21,88.0
SC61,2023/11/2,15,126.0
SC61,2023/11/14,14,77.0
SC61,2023/11/27,18,46.0
SC61,2023/11/2,10,115.0
SC61,2023/11/9,12,81.0
SC61,2023/11/26,13,70.0
SC61,2023/11/18,13,58.0
SC61,2023/11/18,23,31.0
SC61,2023/11/2,21,144.0
SC61,2023/11/19,19,42.0
SC61,2023/11/28,16,68.0
SC61,2023/11/16,15,98.0
SC61,2023/11/10,15,156.0
SC61,2023/11/17,14,68.0
SC61,2023/11/21,16,66.0
SC61,2023/11/26,23,46.0
SC61,2023/11/4,21,93.0
SC61,2023/11/29,17,32.0
SC61,2023/11/21,18,82.0
SC61,2023/11/13,11,55.0
SC61,2023/11/1,1,46.0
SC61,2023/11/23,17,37.0
SC61,2023/11/18,18,66.0
SC61,2023/11/26,18,66.0
SC61,2023/11/3,12,31.0
SC61,2023/11/9,21,115.0
SC61,2023/11/17,16,63.0
SC61,2023/11/3,21,129.0
SC61,2023/11/9,17,9.0
SC61,2023/11/13,0,0.0
SC61,2023/11/25,12,65.0
SC61,2023/11/11,21,119.0
SC61,2023/11/26,17,2.0
SC61,2023/11/2,1,36.0
SC61,2023/11/18,17,21.0
SC61,2023/11/17,15,38.0
SC61,2023/11/12,21,159.0
SC61,2023/11/8,0,0.0
SC61,2023/11/25,20,38.0
SC61,2023/11/26,21,71.0
SC61,2023/11/9,14,181.0
SC61,2023/11/6,12,87.0
SC61,2023/11/14,22,52.0
SC61,2023/11/3,11,129.0
SC61,2023/11/27,22,57.0
SC61,2023/11/22,16,73.0
SC61,2023/11/27,19,77.0
SC61,2023/11/21,13,57.0
SC61,2023/11/27,13,81.0
SC61,2023/11/9,20,109.0
SC61,2023/11/24,16,70.0
SC61,2023/11/1,16,200.0
SC61,2023/11/11,12,131.625
SC61,2023/11/23,20,60.0
SC61,2023/11/10,14,226.125
SC61,2023/11/27,23,32.0
SC61,2023/11/26,22,64.0
SC61,2023/11/22,17,33.0
SC61,2023/11/19,22,44.0
SC61,2023/11/12,23,154.0
SC61,2023/11/29,23,26.0
SC61,2023/11/5,16,85.0
SC61,2023/11/4,19,141.0
SC61,2023/11/4,11,72.0
SC61,2023/11/12,9,141.0
SC61,2023/11/28,19,60.0
SC61,2023/11/10,22,171.0
SC61,2023/11/3,20,150.0
SC61,2023/11/8,22,85.0
