Sorting_Center,Date,Shift,Employee
SC60,2023-12-27,Shift2,FullTime(136)
SC60,2023-12-27,Shift2,FullTime(137)
SC60,2023-12-27,Shift2,FullTime(138)
SC60,2023-12-27,Shift2,FullTime(140)
SC60,2023-12-27,Shift2,FullTime(141)
SC60,2023-12-27,Shift2,FullTime(142)
SC60,2023-12-27,Shift2,FullTime(143)
SC60,2023-12-27,Shift2,FullTime(144)
SC60,2023-12-27,Shift2,FullTime(145)
SC60,2023-12-27,Shift2,FullTime(146)
SC60,2023-12-27,Shift2,FullTime(147)
SC60,2023-12-27,Shift2,FullTime(148)
SC60,2023-12-27,Shift2,FullTime(149)
SC60,2023-12-27,Shift2,FullTime(178)
SC60,2023-12-27,Shift2,FullTime(187)
SC60,2023-12-27,Shift2,FullTime(189)
SC60,2023-12-27,Shift2,FullTime(190)
SC60,2023-12-27,Shift2,FullTime(191)
SC60,2023-12-27,Shift2,FullTime(192)
SC60,2023-12-27,Shift2,FullTime(193)
SC60,2023-12-27,Shift2,FullTime(194)
SC60,2023-12-27,Shift2,FullTime(198)
SC60,2023-12-27,Shift2,FullTime(199)
SC60,2023-12-27,Shift2,Temp(0)
SC60,2023-12-27,Shift3,FullTime(17)
SC60,2023-12-27,Shift3,FullTime(59)
SC60,2023-12-27,Shift3,FullTime(63)
SC60,2023-12-27,Shift3,FullTime(106)
SC60,2023-12-27,Shift3,FullTime(107)
SC60,2023-12-27,Shift3,FullTime(110)
SC60,2023-12-27,Shift3,FullTime(111)
SC60,2023-12-27,Shift3,FullTime(112)
SC60,2023-12-27,Shift3,FullTime(113)
SC60,2023-12-27,Shift3,FullTime(114)
SC60,2023-12-27,Shift3,FullTime(115)
SC60,2023-12-27,Shift3,FullTime(116)
SC60,2023-12-27,Shift3,FullTime(168)
SC60,2023-12-27,Shift3,FullTime(169)
SC60,2023-12-27,Shift3,FullTime(170)
SC60,2023-12-27,Shift3,FullTime(171)
SC60,2023-12-27,Shift3,FullTime(181)
SC60,2023-12-27,Shift3,FullTime(182)
SC60,2023-12-27,Shift3,FullTime(183)
SC60,2023-12-27,Shift3,FullTime(184)
SC60,2023-12-27,Shift3,FullTime(185)
SC60,2023-12-27,Shift3,FullTime(186)
SC60,2023-12-27,Shift3,FullTime(195)
SC60,2023-12-27,Shift3,FullTime(196)
SC60,2023-12-27,Shift3,Temp(0)
SC60,2023-12-27,Shift4,FullTime(2)
SC60,2023-12-27,Shift4,FullTime(11)
SC60,2023-12-27,Shift4,FullTime(18)
SC60,2023-12-27,Shift4,FullTime(19)
SC60,2023-12-27,Shift4,FullTime(53)
SC60,2023-12-27,Shift4,FullTime(54)
SC60,2023-12-27,Shift4,FullTime(55)
SC60,2023-12-27,Shift4,FullTime(57)
SC60,2023-12-27,Shift4,FullTime(105)
SC60,2023-12-27,Shift4,FullTime(117)
SC60,2023-12-27,Shift4,FullTime(118)
SC60,2023-12-27,Shift4,FullTime(172)
SC60,2023-12-27,Shift4,FullTime(173)
SC60,2023-12-27,Shift4,FullTime(174)
SC60,2023-12-27,Shift4,FullTime(175)
SC60,2023-12-27,Shift4,FullTime(176)
SC60,2023-12-27,Shift4,FullTime(179)
SC60,2023-12-27,Shift4,FullTime(180)
SC60,2023-12-27,Shift4,FullTime(181)
SC60,2023-12-27,Shift4,FullTime(182)
SC60,2023-12-27,Shift4,FullTime(183)
SC60,2023-12-27,Shift4,FullTime(184)
SC60,2023-12-27,Shift4,FullTime(185)
SC60,2023-12-27,Shift4,FullTime(186)
SC60,2023-12-27,Shift4,FullTime(187)
SC60,2023-12-27,Shift4,FullTime(188)
SC60,2023-12-27,Shift4,FullTime(189)
SC60,2023-12-27,Shift4,FullTime(190)
SC60,2023-12-27,Shift4,FullTime(191)
SC60,2023-12-27,Shift4,FullTime(192)
SC60,2023-12-27,Shift4,FullTime(193)
SC60,2023-12-27,Shift4,FullTime(194)
SC60,2023-12-27,Shift4,FullTime(198)
SC60,2023-12-27,Shift4,FullTime(199)
SC60,2023-12-27,Shift4,Temp(0)
SC60,2023-12-27,Shift5,FullTime(105)
SC60,2023-12-27,Shift5,FullTime(110)
SC60,2023-12-27,Shift5,FullTime(197)
SC60,2023-12-27,Shift5,Temp(0)
SC60,2023-12-27,Shift6,FullTime(68)
SC60,2023-12-27,Shift6,FullTime(70)
SC60,2023-12-27,Shift6,FullTime(71)
SC60,2023-12-27,Shift6,FullTime(72)
SC60,2023-12-27,Shift6,FullTime(111)
SC60,2023-12-27,Shift6,FullTime(112)
SC60,2023-12-27,Shift6,Temp(0)
SC60,2023-12-28,Shift1,FullTime(12)
SC60,2023-12-28,Shift1,FullTime(13)
SC60,2023-12-28,Shift1,FullTime(16)
SC60,2023-12-28,Shift1,FullTime(17)
SC60,2023-12-28,Shift1,FullTime(18)
SC60,2023-12-28,Shift1,FullTime(119)
SC60,2023-12-28,Shift1,FullTime(120)
SC60,2023-12-28,Shift1,FullTime(121)
SC60,2023-12-28,Shift1,FullTime(122)
SC60,2023-12-28,Shift1,FullTime(123)
SC60,2023-12-28,Shift1,FullTime(124)
SC60,2023-12-28,Shift1,FullTime(125)
SC60,2023-12-28,Shift1,FullTime(126)
SC60,2023-12-28,Shift1,FullTime(127)
SC60,2023-12-28,Shift1,FullTime(128)
SC60,2023-12-28,Shift1,FullTime(129)
SC60,2023-12-28,Shift1,FullTime(130)
SC60,2023-12-28,Shift1,FullTime(131)
SC60,2023-12-28,Shift1,FullTime(132)
SC60,2023-12-28,Shift1,FullTime(133)
SC60,2023-12-28,Shift1,FullTime(134)
SC60,2023-12-28,Shift1,FullTime(135)
SC60,2023-12-28,Shift1,FullTime(136)
SC60,2023-12-28,Shift1,FullTime(158)
SC60,2023-12-28,Shift1,FullTime(165)
SC60,2023-12-28,Shift1,FullTime(166)
SC60,2023-12-28,Shift1,FullTime(167)
SC60,2023-12-28,Shift1,FullTime(168)
SC60,2023-12-28,Shift1,FullTime(169)
SC60,2023-12-28,Shift1,FullTime(170)
SC60,2023-12-28,Shift1,FullTime(171)
SC60,2023-12-28,Shift1,FullTime(172)
SC60,2023-12-28,Shift1,FullTime(173)
SC60,2023-12-28,Shift1,FullTime(174)
SC60,2023-12-28,Shift1,FullTime(175)
SC60,2023-12-28,Shift1,FullTime(176)
SC60,2023-12-28,Shift1,FullTime(177)
SC60,2023-12-28,Shift1,FullTime(178)
SC60,2023-12-28,Shift1,FullTime(179)
SC60,2023-12-28,Shift1,FullTime(180)
SC60,2023-12-28,Shift1,FullTime(181)
SC60,2023-12-28,Shift1,FullTime(182)
SC60,2023-12-28,Shift1,FullTime(183)
SC60,2023-12-28,Shift1,FullTime(184)
SC60,2023-12-28,Shift1,FullTime(195)
SC60,2023-12-28,Shift1,FullTime(196)
SC60,2023-12-28,Shift1,Temp(0)
SC60,2023-12-28,Shift2,FullTime(12)
SC60,2023-12-28,Shift2,FullTime(13)
SC60,2023-12-28,Shift2,FullTime(113)
SC60,2023-12-28,Shift2,FullTime(114)
SC60,2023-12-28,Shift2,FullTime(115)
SC60,2023-12-28,Shift2,FullTime(116)
SC60,2023-12-28,Shift2,FullTime(117)
SC60,2023-12-28,Shift2,FullTime(118)
SC60,2023-12-28,Shift2,FullTime(119)
SC60,2023-12-28,Shift2,FullTime(120)
SC60,2023-12-28,Shift2,FullTime(122)
SC60,2023-12-28,Shift2,FullTime(123)
SC60,2023-12-28,Shift2,FullTime(124)
SC60,2023-12-28,Shift2,FullTime(125)
SC60,2023-12-28,Shift2,FullTime(126)
SC60,2023-12-28,Shift2,FullTime(127)
SC60,2023-12-28,Shift2,FullTime(128)
SC60,2023-12-28,Shift2,FullTime(129)
SC60,2023-12-28,Shift2,FullTime(137)
SC60,2023-12-28,Shift2,FullTime(138)
SC60,2023-12-28,Shift2,FullTime(139)
SC60,2023-12-28,Shift2,FullTime(150)
SC60,2023-12-28,Shift2,FullTime(151)
SC60,2023-12-28,Shift2,FullTime(152)
SC60,2023-12-28,Shift2,FullTime(162)
SC60,2023-12-28,Shift2,FullTime(163)
SC60,2023-12-28,Shift2,FullTime(185)
SC60,2023-12-28,Shift2,FullTime(186)
SC60,2023-12-28,Shift2,FullTime(187)
SC60,2023-12-28,Shift2,Temp(0)
SC60,2023-12-28,Shift3,FullTime(13)
SC60,2023-12-28,Shift3,FullTime(19)
SC60,2023-12-28,Shift3,FullTime(71)
SC60,2023-12-28,Shift3,FullTime(108)
SC60,2023-12-28,Shift3,FullTime(109)
SC60,2023-12-28,Shift3,FullTime(121)
SC60,2023-12-28,Shift3,FullTime(122)
SC60,2023-12-28,Shift3,FullTime(125)
SC60,2023-12-28,Shift3,FullTime(126)
SC60,2023-12-28,Shift3,FullTime(127)
SC60,2023-12-28,Shift3,FullTime(128)
SC60,2023-12-28,Shift3,FullTime(129)
SC60,2023-12-28,Shift3,FullTime(130)
SC60,2023-12-28,Shift3,FullTime(131)
SC60,2023-12-28,Shift3,FullTime(132)
SC60,2023-12-28,Shift3,FullTime(133)
SC60,2023-12-28,Shift3,FullTime(134)
SC60,2023-12-28,Shift3,FullTime(135)
SC60,2023-12-28,Shift3,FullTime(136)
SC60,2023-12-28,Shift3,FullTime(137)
SC60,2023-12-28,Shift3,FullTime(138)
SC60,2023-12-28,Shift3,FullTime(139)
SC60,2023-12-28,Shift3,FullTime(188)
SC60,2023-12-28,Shift3,FullTime(189)
SC60,2023-12-28,Shift3,FullTime(190)
SC60,2023-12-28,Shift3,FullTime(195)
SC60,2023-12-28,Shift3,FullTime(196)
SC60,2023-12-28,Shift3,FullTime(197)
SC60,2023-12-28,Shift3,Temp(0)
SC60,2023-12-28,Shift4,FullTime(13)
SC60,2023-12-28,Shift4,FullTime(15)
SC60,2023-12-28,Shift4,FullTime(16)
SC60,2023-12-28,Shift4,FullTime(17)
SC60,2023-12-28,Shift4,FullTime(18)
SC60,2023-12-28,Shift4,FullTime(70)
SC60,2023-12-28,Shift4,FullTime(106)
SC60,2023-12-28,Shift4,FullTime(107)
SC60,2023-12-28,Shift4,FullTime(108)
SC60,2023-12-28,Shift4,FullTime(109)
SC60,2023-12-28,Shift4,FullTime(115)
SC60,2023-12-28,Shift4,FullTime(116)
SC60,2023-12-28,Shift4,FullTime(123)
SC60,2023-12-28,Shift4,FullTime(124)
SC60,2023-12-28,Shift4,FullTime(125)
SC60,2023-12-28,Shift4,FullTime(126)
SC60,2023-12-28,Shift4,FullTime(127)
SC60,2023-12-28,Shift4,FullTime(128)
SC60,2023-12-28,Shift4,FullTime(129)
SC60,2023-12-28,Shift4,FullTime(130)
SC60,2023-12-28,Shift4,FullTime(131)
SC60,2023-12-28,Shift4,FullTime(132)
SC60,2023-12-28,Shift4,FullTime(140)
SC60,2023-12-28,Shift4,FullTime(158)
SC60,2023-12-28,Shift4,FullTime(159)
SC60,2023-12-28,Shift4,FullTime(160)
SC60,2023-12-28,Shift4,FullTime(161)
SC60,2023-12-28,Shift4,FullTime(162)
SC60,2023-12-28,Shift4,FullTime(163)
SC60,2023-12-28,Shift4,FullTime(164)
SC60,2023-12-28,Shift4,FullTime(167)
SC60,2023-12-28,Shift4,FullTime(168)
SC60,2023-12-28,Shift4,FullTime(169)
SC60,2023-12-28,Shift4,FullTime(170)
SC60,2023-12-28,Shift4,FullTime(171)
SC60,2023-12-28,Shift4,FullTime(172)
SC60,2023-12-28,Shift4,FullTime(173)
SC60,2023-12-28,Shift4,FullTime(174)
SC60,2023-12-28,Shift4,FullTime(175)
SC60,2023-12-28,Shift4,FullTime(176)
SC60,2023-12-28,Shift4,FullTime(177)
SC60,2023-12-28,Shift4,FullTime(178)
SC60,2023-12-28,Shift4,FullTime(179)
SC60,2023-12-28,Shift4,FullTime(180)
SC60,2023-12-28,Shift4,FullTime(182)
SC60,2023-12-28,Shift4,FullTime(183)
SC60,2023-12-28,Shift4,FullTime(184)
SC60,2023-12-28,Shift4,FullTime(186)
SC60,2023-12-28,Shift4,FullTime(187)
SC60,2023-12-28,Shift4,FullTime(191)
SC60,2023-12-28,Shift4,FullTime(193)
SC60,2023-12-28,Shift4,FullTime(194)
SC60,2023-12-28,Shift4,FullTime(195)
SC60,2023-12-28,Shift4,FullTime(196)
SC60,2023-12-28,Shift4,FullTime(197)
SC60,2023-12-28,Shift4,Temp(0)
SC60,2023-12-28,Shift5,FullTime(2)
SC60,2023-12-28,Shift5,FullTime(11)
SC60,2023-12-28,Shift5,FullTime(14)
SC60,2023-12-28,Shift5,FullTime(15)
SC60,2023-12-28,Shift5,FullTime(105)
SC60,2023-12-28,Shift5,FullTime(106)
SC60,2023-12-28,Shift5,FullTime(107)
SC60,2023-12-28,Shift5,FullTime(109)
SC60,2023-12-28,Shift5,FullTime(110)
SC60,2023-12-28,Shift5,FullTime(111)
SC60,2023-12-28,Shift5,FullTime(112)
SC60,2023-12-28,Shift5,FullTime(113)
SC60,2023-12-28,Shift5,FullTime(114)
SC60,2023-12-28,Shift5,FullTime(130)
SC60,2023-12-28,Shift5,FullTime(131)
SC60,2023-12-28,Shift5,FullTime(132)
SC60,2023-12-28,Shift5,FullTime(133)
SC60,2023-12-28,Shift5,FullTime(134)
SC60,2023-12-28,Shift5,FullTime(135)
SC60,2023-12-28,Shift5,FullTime(136)
SC60,2023-12-28,Shift5,FullTime(137)
SC60,2023-12-28,Shift5,FullTime(138)
SC60,2023-12-28,Shift5,FullTime(139)
SC60,2023-12-28,Shift5,FullTime(140)
SC60,2023-12-28,Shift5,FullTime(141)
SC60,2023-12-28,Shift5,FullTime(142)
SC60,2023-12-28,Shift5,FullTime(143)
SC60,2023-12-28,Shift5,FullTime(144)
SC60,2023-12-28,Shift5,FullTime(145)
SC60,2023-12-28,Shift5,FullTime(146)
SC60,2023-12-28,Shift5,FullTime(147)
SC60,2023-12-28,Shift5,FullTime(149)
SC60,2023-12-28,Shift5,FullTime(150)
SC60,2023-12-28,Shift5,FullTime(151)
SC60,2023-12-28,Shift5,FullTime(152)
SC60,2023-12-28,Shift5,FullTime(153)
SC60,2023-12-28,Shift5,FullTime(198)
SC60,2023-12-28,Shift5,FullTime(199)
SC60,2023-12-28,Shift5,Temp(0)
SC60,2023-12-28,Shift6,FullTime(0)
SC60,2023-12-28,Shift6,FullTime(1)
SC60,2023-12-28,Shift6,FullTime(2)
SC60,2023-12-28,Shift6,FullTime(10)
SC60,2023-12-28,Shift6,FullTime(11)
SC60,2023-12-28,Shift6,FullTime(12)
SC60,2023-12-28,Shift6,FullTime(14)
SC60,2023-12-28,Shift6,FullTime(105)
SC60,2023-12-28,Shift6,FullTime(106)
SC60,2023-12-28,Shift6,FullTime(107)
SC60,2023-12-28,Shift6,FullTime(108)
SC60,2023-12-28,Shift6,FullTime(109)
SC60,2023-12-28,Shift6,FullTime(110)
SC60,2023-12-28,Shift6,FullTime(111)
SC60,2023-12-28,Shift6,FullTime(112)
SC60,2023-12-28,Shift6,FullTime(113)
SC60,2023-12-28,Shift6,FullTime(114)
SC60,2023-12-28,Shift6,FullTime(115)
SC60,2023-12-28,Shift6,FullTime(116)
SC60,2023-12-28,Shift6,FullTime(117)
SC60,2023-12-28,Shift6,FullTime(118)
SC60,2023-12-28,Shift6,FullTime(119)
SC60,2023-12-28,Shift6,FullTime(133)
SC60,2023-12-28,Shift6,FullTime(134)
SC60,2023-12-28,Shift6,FullTime(135)
SC60,2023-12-28,Shift6,FullTime(136)
SC60,2023-12-28,Shift6,FullTime(137)
SC60,2023-12-28,Shift6,FullTime(138)
SC60,2023-12-28,Shift6,FullTime(139)
SC60,2023-12-28,Shift6,Temp(0)
SC60,2023-12-29,Shift1,FullTime(12)
SC60,2023-12-29,Shift1,FullTime(117)
SC60,2023-12-29,Shift1,FullTime(118)
SC60,2023-12-29,Shift1,FullTime(119)
SC60,2023-12-29,Shift1,FullTime(120)
SC60,2023-12-29,Shift1,FullTime(121)
SC60,2023-12-29,Shift1,FullTime(122)
SC60,2023-12-29,Shift1,Temp(0)
SC60,2023-12-29,Shift2,FullTime(11)
SC60,2023-12-29,Shift2,FullTime(12)
SC60,2023-12-29,Shift2,FullTime(110)
SC60,2023-12-29,Shift2,FullTime(111)
SC60,2023-12-29,Shift2,FullTime(112)
SC60,2023-12-29,Shift2,FullTime(113)
SC60,2023-12-29,Shift2,FullTime(114)
SC60,2023-12-29,Shift2,FullTime(115)
SC60,2023-12-29,Shift2,FullTime(116)
SC60,2023-12-29,Shift2,FullTime(117)
SC60,2023-12-29,Shift2,FullTime(118)
SC60,2023-12-29,Shift2,FullTime(119)
SC60,2023-12-29,Shift2,FullTime(120)
SC60,2023-12-29,Shift2,FullTime(121)
SC60,2023-12-29,Shift2,FullTime(122)
SC60,2023-12-29,Shift2,FullTime(182)
SC60,2023-12-29,Shift2,FullTime(183)
SC60,2023-12-29,Shift2,FullTime(184)
SC60,2023-12-29,Shift2,FullTime(186)
SC60,2023-12-29,Shift2,FullTime(187)
SC60,2023-12-29,Shift2,Temp(0)
SC60,2023-12-29,Shift3,FullTime(107)
SC60,2023-12-29,Shift3,FullTime(108)
SC60,2023-12-29,Shift3,FullTime(120)
SC60,2023-12-29,Shift3,FullTime(121)
SC60,2023-12-29,Shift3,FullTime(122)
SC60,2023-12-29,Shift3,Temp(0)
SC60,2023-12-29,Shift4,FullTime(12)
SC60,2023-12-29,Shift4,FullTime(108)
SC60,2023-12-29,Shift4,FullTime(109)
SC60,2023-12-29,Shift4,FullTime(111)
SC60,2023-12-29,Shift4,FullTime(112)
SC60,2023-12-29,Shift4,FullTime(113)
SC60,2023-12-29,Shift4,FullTime(114)
SC60,2023-12-29,Shift4,FullTime(115)
SC60,2023-12-29,Shift4,FullTime(116)
SC60,2023-12-29,Shift4,FullTime(117)
SC60,2023-12-29,Shift4,FullTime(118)
SC60,2023-12-29,Shift4,FullTime(119)
SC60,2023-12-29,Shift4,FullTime(120)
SC60,2023-12-29,Shift4,FullTime(121)
SC60,2023-12-29,Shift4,FullTime(122)
SC60,2023-12-29,Shift4,FullTime(123)
SC60,2023-12-29,Shift4,FullTime(124)
SC60,2023-12-29,Shift4,FullTime(164)
SC60,2023-12-29,Shift4,FullTime(165)
SC60,2023-12-29,Shift4,FullTime(167)
SC60,2023-12-29,Shift4,Temp(0)
SC60,2023-12-29,Shift5,FullTime(15)
SC60,2023-12-29,Shift5,FullTime(16)
SC60,2023-12-29,Shift5,FullTime(17)
SC60,2023-12-29,Shift5,FullTime(18)
SC60,2023-12-29,Shift5,FullTime(105)
SC60,2023-12-29,Shift5,FullTime(106)
SC60,2023-12-29,Shift5,FullTime(125)
SC60,2023-12-29,Shift5,FullTime(126)
SC60,2023-12-29,Shift5,FullTime(148)
SC60,2023-12-29,Shift5,FullTime(149)
SC60,2023-12-29,Shift5,FullTime(154)
SC60,2023-12-29,Shift5,FullTime(155)
SC60,2023-12-29,Shift5,FullTime(156)
SC60,2023-12-29,Shift5,FullTime(157)
SC60,2023-12-29,Shift5,FullTime(158)
SC60,2023-12-29,Shift5,FullTime(159)
SC60,2023-12-29,Shift5,FullTime(160)
SC60,2023-12-29,Shift5,FullTime(161)
SC60,2023-12-29,Shift5,FullTime(162)
SC60,2023-12-29,Shift5,FullTime(163)
SC60,2023-12-29,Shift5,FullTime(164)
SC60,2023-12-29,Shift5,FullTime(165)
SC60,2023-12-29,Shift5,FullTime(166)
SC60,2023-12-29,Shift5,FullTime(167)
SC60,2023-12-29,Shift5,FullTime(168)
SC60,2023-12-29,Shift5,FullTime(169)
SC60,2023-12-29,Shift5,FullTime(170)
SC60,2023-12-29,Shift5,FullTime(171)
SC60,2023-12-29,Shift5,FullTime(172)
SC60,2023-12-29,Shift5,FullTime(173)
SC60,2023-12-29,Shift5,FullTime(174)
SC60,2023-12-29,Shift5,FullTime(175)
SC60,2023-12-29,Shift5,FullTime(176)
SC60,2023-12-29,Shift5,FullTime(177)
SC60,2023-12-29,Shift5,FullTime(178)
SC60,2023-12-29,Shift5,FullTime(179)
SC60,2023-12-29,Shift5,FullTime(180)
SC60,2023-12-29,Shift5,Temp(0)
SC60,2023-12-29,Shift6,FullTime(11)
SC60,2023-12-29,Shift6,FullTime(14)
SC60,2023-12-29,Shift6,FullTime(15)
SC60,2023-12-29,Shift6,FullTime(16)
SC60,2023-12-29,Shift6,FullTime(17)
SC60,2023-12-29,Shift6,FullTime(18)
SC60,2023-12-29,Shift6,FullTime(105)
SC60,2023-12-29,Shift6,FullTime(106)
SC60,2023-12-29,Shift6,FullTime(107)
SC60,2023-12-29,Shift6,FullTime(108)
SC60,2023-12-29,Shift6,FullTime(109)
SC60,2023-12-29,Shift6,FullTime(110)
SC60,2023-12-29,Shift6,FullTime(140)
SC60,2023-12-29,Shift6,FullTime(141)
SC60,2023-12-29,Shift6,FullTime(142)
SC60,2023-12-29,Shift6,FullTime(143)
SC60,2023-12-29,Shift6,FullTime(144)
SC60,2023-12-29,Shift6,FullTime(145)
SC60,2023-12-29,Shift6,FullTime(146)
SC60,2023-12-29,Shift6,FullTime(147)
SC60,2023-12-29,Shift6,FullTime(148)
SC60,2023-12-29,Shift6,FullTime(149)
SC60,2023-12-29,Shift6,FullTime(150)
SC60,2023-12-29,Shift6,FullTime(151)
SC60,2023-12-29,Shift6,FullTime(152)
SC60,2023-12-29,Shift6,FullTime(153)
SC60,2023-12-29,Shift6,FullTime(154)
SC60,2023-12-29,Shift6,FullTime(155)
SC60,2023-12-29,Shift6,FullTime(156)
SC60,2023-12-29,Shift6,FullTime(157)
SC60,2023-12-29,Shift6,FullTime(158)
SC60,2023-12-29,Shift6,FullTime(159)
SC60,2023-12-29,Shift6,FullTime(160)
SC60,2023-12-29,Shift6,FullTime(161)
SC60,2023-12-29,Shift6,FullTime(162)
SC60,2023-12-29,Shift6,FullTime(168)
SC60,2023-12-29,Shift6,FullTime(169)
SC60,2023-12-29,Shift6,FullTime(170)
SC60,2023-12-29,Shift6,FullTime(171)
SC60,2023-12-29,Shift6,FullTime(172)
SC60,2023-12-29,Shift6,FullTime(173)
SC60,2023-12-29,Shift6,FullTime(174)
SC60,2023-12-29,Shift6,FullTime(175)
SC60,2023-12-29,Shift6,FullTime(176)
SC60,2023-12-29,Shift6,FullTime(177)
SC60,2023-12-29,Shift6,FullTime(178)
SC60,2023-12-29,Shift6,FullTime(179)
SC60,2023-12-29,Shift6,FullTime(180)
SC60,2023-12-29,Shift6,FullTime(182)
SC60,2023-12-29,Shift6,FullTime(183)
SC60,2023-12-29,Shift6,FullTime(184)
SC60,2023-12-29,Shift6,Temp(0)
SC60,2023-12-30,Shift1,Temp(0)
SC60,2023-12-30,Shift2,FullTime(92)
SC60,2023-12-30,Shift2,Temp(0)
SC60,2023-12-30,Shift3,FullTime(11)
SC60,2023-12-30,Shift3,Temp(0)
SC60,2023-12-30,Shift4,FullTime(11)
SC60,2023-12-30,Shift4,FullTime(104)
SC60,2023-12-30,Shift4,FullTime(105)
SC60,2023-12-30,Shift4,FullTime(106)
SC60,2023-12-30,Shift4,FullTime(107)
SC60,2023-12-30,Shift4,FullTime(108)
SC60,2023-12-30,Shift4,FullTime(109)
SC60,2023-12-30,Shift4,Temp(0)
SC60,2023-12-30,Shift5,Temp(0)
SC60,2023-12-30,Shift6,FullTime(16)
SC60,2023-12-30,Shift6,FullTime(17)
SC60,2023-12-30,Shift6,FullTime(150)
SC60,2023-12-30,Shift6,FullTime(151)
SC60,2023-12-30,Shift6,FullTime(152)
SC60,2023-12-30,Shift6,FullTime(158)
SC60,2023-12-30,Shift6,FullTime(159)
SC60,2023-12-30,Shift6,FullTime(160)
SC60,2023-12-30,Shift6,FullTime(161)
SC60,2023-12-30,Shift6,FullTime(163)
SC60,2023-12-30,Shift6,FullTime(164)
SC60,2023-12-30,Shift6,FullTime(165)
SC60,2023-12-30,Shift6,FullTime(166)
SC60,2023-12-30,Shift6,FullTime(167)
SC60,2023-12-30,Shift6,FullTime(168)
SC60,2023-12-30,Shift6,FullTime(169)
SC60,2023-12-30,Shift6,FullTime(170)
SC60,2023-12-30,Shift6,FullTime(171)
SC60,2023-12-30,Shift6,FullTime(172)
SC60,2023-12-30,Shift6,FullTime(173)
SC60,2023-12-30,Shift6,Temp(0)
